"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL307786";"";"None";"298.43";"0";"3.96";"S-2b";"CCCN(CCC)[C@H]1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL198792";"";"None";"501.66";"1";"4.06";"19";"CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Oc5ccccc5)CC4)c(=O)c23)C1";"Ki";"'='";"1.1";"nM";"8.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL196862";"";"None";"434.57";"0";"2.14";"16";"CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5C#N)CC4)c(=O)c23)C1";"Ki";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL2260923";"";"None";"399.04";"0";"2.81";"4d";"CNCCOc1ccc(Br)cc1Br.O=C(O)C(=O)O";"Ki";"'='";"1249.0";"nM";"5.90";"";"";"UO_0000065";"19.10";"0.62";"3.09";"27.77";"0";"CHEMBL3057533";"Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045296";"1";"Scientific Literature";"Med Chem Res";"2009";"None";""
"CHEMBL144030";"";"None";"454.57";"0";"4.81";"4c";"NCCc1c[nH]c2ccc(OCc3ccc(COc4ccc5[nH]cc(CCN)c5c4)cc3)cc12";"Ki";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL616538";"Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129591";"1";"Scientific Literature";"J Med Chem";"1996";"CHEMBL3307512";""
"CHEMBL117397";"";"None";"480.68";"1";"6.66";"2q";"CN1CCC[C@@H]1Cc1c[nH]c2ccc(C3=CCN(/C(S)=N/c4cccc5ccccc45)CC3)cc12";"Ki";"'='";"3.2";"nM";"8.49";"";"";"UO_0000065";"17.67";"0.33";"1.83";"24.53";"0";"CHEMBL616534";"Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";""
"CHEMBL115415";"";"None";"283.42";"0";"2.99";"1";"CN(C)CCc1c[nH]c2ccc(C3=CCN(C)CC3)cc12";"Ki";"'='";"610.0";"nM";"6.21";"";"";"UO_0000065";"21.93";"0.40";"3.22";"27.91";"1";"CHEMBL616534";"Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136277";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";""
"CHEMBL320198";"";"None";"353.40";"0";"3.16";"4a";"CN1CCC(c2c[nH]c3cnc(NC(=O)c4ccc(F)cc4)nc23)CC1";"Ki";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"14.78";"0.27";"2.06";"7.07";"0";"CHEMBL616540";"In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145835";"1";"Scientific Literature";"J Med Chem";"2003";"None";""
"CHEMBL370896";"";"None";"448.39";"0";"4.73";"10";"COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)c1cccc(Cl)c1Cl)CC2";"Ki";"'='";"12.59";"nM";"7.90";"";"";"UO_0000065";"17.62";"0.36";"3.17";"21.93";"0";"CHEMBL872149";"Binding affinity against cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL15928";"GR-127935";"None";"497.60";"1";"5.03";"GR-127935";"COc1ccc(NC(=O)c2ccc(-c3ccc(-c4noc(C)n4)cc3C)cc2)cc1N1CCN(C)CC1";"Ki";"'='";"0.14";"nM";"9.85";"";"";"UO_0000065";"19.80";"0.36";"4.82";"11.77";"0";"CHEMBL872356";"Affinity towards cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL97242";"";"None";"489.56";"0";"3.59";"12b";"Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCOC4=O)CC2)cn3-c2ccc(F)cc2)n1";"Ki";"'='";"220.0";"nM";"6.66";"";"";"UO_0000065";"13.60";"0.25";"3.07";"8.19";"0";"CHEMBL616962";"Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145103";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";""
"CHEMBL440008";"";"None";"472.68";"1";"5.14";"2h";"O=C(NN1CC=C(c2ccc3[nH]cc(CCN4CCCC4)c3c2)CC1)C12CC3CC(CC(C3)C1)C2";"Ki";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"15.22";"0.28";"2.05";"14.00";"0";"CHEMBL616531";"Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL195651";"";"None";"479.52";"0";"4.51";"13";"COc1cc2c(cc1N1C[C@@H](C)N(C)[C@@H](C)C1)N(C(=O)Cc1cccc(F)c1C(F)(F)F)CC2";"Ki";"'='";"3.162";"nM";"8.50";"";"";"UO_0000065";"17.73";"0.34";"3.99";"23.60";"0";"CHEMBL872149";"Binding affinity against cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143456";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL163516";"";"None";"488.75";"1";"5.94";"2n";"S=C(NN1CC=C(c2ccc3[nH]cc(CCN4CCCC4)c3c2)CC1)C12CC3CC(CC(C3)C1)C2";"Ki";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"13.85";"0.26";"0.83";"19.74";"0";"CHEMBL616531";"Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL2112662";"";"None";"472.63";"0";"3.62";"4d";"Cc1ccccc1CN1CCN(C(=O)COc2ccc3cccc(N4CCN(C)CC4)c3c2)CC1";"Ki";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"20.52";"0.38";"6.08";"24.70";"0";"CHEMBL616431";"Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130252";"1";"Scientific Literature";"J Med Chem";"1997";"CHEMBL3307648";""
"CHEMBL1744039";"";"None";"312.46";"0";"4.21";"R-7d";"CCCN(CC(C)C)[C@@H]1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL372453";"";"None";"443.98";"0";"3.45";"6c";"COc1ccc(NC(=O)N2CCN(c3ccc(Cl)cc3)CC2)cc1N1CCN(C)CC1";"Ki";"'='";"1.82";"nM";"8.74";"";"";"UO_0000065";"19.69";"0.39";"5.29";"17.04";"0";"CHEMBL884811";"In vitro binding affinity towards cloned human 5-HT1B receptor using [3H]5-carboximidotryptamine as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL2260930";"";"None";"347.37";"0";"3.47";"10f";"CNC(C)COc1cccc(Oc2ccccc2)c1.O=C(O)C(=O)O";"Ki";"'='";"751.8";"nM";"6.12";"";"";"UO_0000065";"23.80";"0.44";"2.65";"20.08";"0";"CHEMBL3057533";"Binding affinity to Homo sapiens (human) 5HT1B receptor by radioligand binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045296";"1";"Scientific Literature";"Med Chem Res";"2009";"None";""
"CHEMBL1632223";"";"None";"465.60";"1";"5.55";"29";"Cc1ccc2c(N3CCN(CCc4cccc(NC(=O)Nc5ccccc5)c4)CC3)cccc2n1";"Ki";"'='";"3.162";"nM";"8.50";"";"";"UO_0000065";"18.26";"0.33";"2.95";"14.05";"0";"CHEMBL1635436";"Displacement of [3H]5-HT from human recombinant 5-HT1B receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1629528";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";""
"CHEMBL3753318";"";"None";"254.38";"0";"3.69";"5";"C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12";"Ki";"'='";"1348.96";"nM";"5.87";"";"";"UO_0000065";"23.08";"0.42";"2.18";"30.85";"0";"CHEMBL3756276";"Binding affinity to 5-HT 1B (unknown origin) by competition binding assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3751848";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL5071978";"";"None";"303.83";"0";"4.86";"1f";"CCN(CC)Cc1ccc(Cl)c(-c2ccccc2OC)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5039776";"Binding affinity to 5-HT1BR (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038590";"1";"Scientific Literature";"J Med Chem";"2021";"None";""
"CHEMBL71247";"";"None";"341.46";"0";"2.82";"R-(+)- 30";"CCCN(CCC)[C@@H]1CCc2ccc3[nH]cc(C(=O)C(N)=O)c3c2C1";"Ki";"'='";"856.0";"nM";"6.07";"";"";"UO_0000065";"17.77";"0.33";"3.25";"7.66";"0";"CHEMBL616868";"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";""
"CHEMBL1788200";"";"None";"423.60";"0";"4.69";"R-6k";"CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]ccc3c2C1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL2030630";"";"None";"233.33";"0";"3.39";"25";"Fc1cccc(CCCN2C3CCC2CC3)c1";"Ki";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL2033379";"Inhibition of 5-HT1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2029272";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";""
"CHEMBL163151";"";"None";"414.55";"0";"4.24";"2i";"O=C(NN1CC=C(c2ccc3[nH]cc(CCN4CCCC4)c3c2)CC1)c1ccccc1";"Ki";"'='";"40.0";"nM";"7.40";"";"";"UO_0000065";"17.85";"0.33";"3.16";"14.40";"0";"CHEMBL616531";"Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148271";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL304426";"";"None";"298.43";"0";"3.96";"2b";"CCCN(CCC)C1CCc2ccc3[nH]cc(C=O)c3c2C1";"Ki";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL616870";"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1D receptor beta expressed in CHO cells, by using [3H]5-HT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128739";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3308072";""
"CHEMBL39";"SEROTONIN";"3.0";"176.22";"0";"1.37";"5-HT";"NCCc1c[nH]c2ccc(O)cc12";"Ki";"'='";"5.012";"nM";"8.30";"";"";"UO_0000065";"47.10";"0.87";"6.93";"13.38";"0";"CHEMBL616449";"Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145901";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308072";""
"CHEMBL198696";"";"None";"444.00";"0";"2.92";"15";"CN1CCc2c(sc3ncn(CCN4CCN(c5ccccc5Cl)CC4)c(=O)c23)C1";"Ki";"'='";"1.7";"nM";"8.77";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL859777";"Inhibitory activity against human recombinant 5HT1B receptor co-expressed with G-protein chimera Gqo5 in HEK293 cells by FLIPR";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141234";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"CHEMBL3307715";""
"CHEMBL69562";"";"None";"284.45";"0";"4.46";"34";"CCCN(CCC)C1CCc2ccc3[nH]cc(C)c3c2C1";"Ki";"'='";"789.0";"nM";"6.10";"";"";"UO_0000065";"21.46";"0.40";"1.64";"32.07";"0";"CHEMBL616868";"Binding affinity against 5-hydroxytryptamine 1D receptor beta expressed in CHO-K1 cells, using [3H]5-HT as the radioligand.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128401";"1";"Scientific Literature";"J Med Chem";"1995";"CHEMBL3307512";""
"CHEMBL310082";"";"None";"430.52";"0";"4.87";"25";"NC(=O)c1ccc2c(c1)CCOC2CCN1CC=C(c2ccc3cc(F)ccc3c2)CC1";"Ki";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL616528";"Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137925";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL328940";"";"None";"487.58";"0";"3.77";"10a";"Cn1ncc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1";"Ki";"'='";"67.0";"nM";"7.17";"";"";"UO_0000065";"14.71";"0.27";"3.40";"10.07";"0";"CHEMBL616962";"Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HeLa";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145103";"1";"Scientific Literature";"J Med Chem";"2003";"CHEMBL3308376";""
"CHEMBL186961";"";"None";"161.21";"0";"1.06";"10";"c1ccc(NC2=NCCN2)cc1";"Ki";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829547";"Binding affinity towards human 5-hydroxytryptamine 1B receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";""
"CHEMBL281350";"SB-224289";"None";"520.63";"2";"5.58";"SB-224289";"Cc1nc(-c2ccc(-c3ccc(C(=O)N4CCc5cc6c(cc54)C4(CCN(C)CC4)CO6)cc3)c(C)c2)no1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"15.37";"0.28";"2.42";"11.16";"0";"CHEMBL884811";"In vitro binding affinity towards cloned human 5-HT1B receptor using [3H]5-carboximidotryptamine as radioligand";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143467";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";""
"CHEMBL308042";"";"None";"230.35";"0";"2.97";"30";"Cc1cc(C(C)C)cc(C)c1CC1=NCCN1";"Ki";"'='";"37.0";"nM";"7.43";"";"";"UO_0000065";"32.26";"0.60";"4.46";"30.47";"0";"CHEMBL616535";"Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131255";"1";"Scientific Literature";"J Med Chem";"1998";"None";""
"CHEMBL1181770";"";"None";"511.75";"2";"6.55";"SB-699551";"CN(C)CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)CCC1CCCC1";"Ki";"'<'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5049151";"Binding affinity to 5-HT1BR (unknown origin) assessed as inhibition constant";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5046284";"1";"Scientific Literature";"J Med Chem";"2022";"None";""
"CHEMBL4866412";"";"None";"260.32";"0";"2.02";"2e";"Fc1cccc(-c2n[nH]cc2N2CCCNCC2)c1";"Ki";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4828355";"Binding affinity to 5HT1B receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";""
"CHEMBL4863868";"";"None";"256.35";"0";"2.18";"2b";"Cc1ccc(-c2n[nH]cc2N2CCCNCC2)cc1";"Ki";"'='";"3585.0";"nM";"5.45";"";"";"UO_0000065";"21.24";"0.39";"3.27";"12.39";"0";"CHEMBL4828355";"Binding affinity to 5HT1B receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4825758";"1";"Scientific Literature";"J Med Chem";"2021";"None";""
"CHEMBL105970";"";"None";"539.63";"0";"3.11";"4b";"COc1ccc(NC(=O)N2CCN(c3ccccc3C)CC2)cc1N1CCN(C)CC1.O=C(O)/C=C/C(=O)O";"Ki";"'='";"2.3";"nM";"8.64";"";"";"UO_0000065";"20.39";"0.38";"5.53";"16.84";"0";"CHEMBL616433";"Affinity for 5-hydroxytryptamine 1B receptor subtype";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150041";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1997";"None";""
"CHEMBL225364";"";"None";"490.61";"0";"3.13";"18b";"CNc1cc(C(=O)Nc2ccc(N3CCOCC3)cc2)nc2c(N3CCN(C)CC3)cc(OC)cc12";"Ki";"'='";"1300.0";"nM";"5.89";"";"";"UO_0000065";"12.00";"0.22";"2.76";"7.16";"0";"CHEMBL915028";"Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145529";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";""
"CHEMBL376813";"";"None";"491.59";"0";"2.77";"7e";"COc1cc(N2CC[C@@H](N(C)C)C2)c2[nH]c(C(=O)Nc3ccc(N4CCOCC4)cc3)cc(=O)c2c1";"Ki";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"15.17";"0.28";"4.69";"8.27";"0";"CHEMBL915028";"Displacement of [3H]GR125743 from 5HT1B receptor transfected in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL1898";"Serotonin 1b (5-HT1b) receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145529";"1";"Scientific Literature";"Bioorg Med Chem";"2007";"CHEMBL3308072";""
